Date,time,NO2,CO,C6H6
1/15/2005,19:00:00,194.51,4.441399999999999,20
1/15/2005,20:00:00,144.81,2.757745603517186,12
1/15/2005,21:00:00,152.62,3.1270000000000007,14
1/15/2005,22:00:00,155.99,1.9953491207034368,8
1/15/2005,23:00:00,144.76,2.3979999999999997,11
1/16/2005,0:00:00,145.65,2.927698241406874,13
1/16/2005,1:00:00,154.03,2.250999999999999,9
1/16/2005,2:00:00,126.99096505162827,1.4790947242206238,7
1/16/2005,3:00:00,133.1009650516283,1.2042841726618714,6
1/16/2005,4:00:00,101.42,1.216982414068746,5
1/16/2005,5:00:00,91.13351072279589,0.9060820486467969,4
1/16/2005,6:00:00,88.52,1.1602221819946645,4
1/16/2005,7:00:00,117.5,1.218935051958434,5
1/16/2005,8:00:00,130.86,1.063094724220624,4
1/16/2005,9:00:00,119.65993010325656,1.0480947242206238,6
1/16/2005,10:00:00,90.92,0.9873993387333476,2
1/16/2005,11:00:00,81.33,0.767704335004063,2
1/16/2005,12:00:00,74.09,0.750554164460861,2
1/16/2005,13:00:00,79.85,0.8451952845696863,3
1/16/2005,14:00:00,72.01,0.7971631745246686,1
1/16/2005,15:00:00,67.78,0.7671638893374336,2
1/16/2005,16:00:00,87.24096505162828,0.8348511692126211,2
1/16/2005,17:00:00,100.4686854646545,1.001131554246954,3
1/16/2005,18:00:00,111.29206689433374,0.953443844924061,3
1/16/2005,19:00:00,146.11,1.2325073422743293,7
1/16/2005,20:00:00,150.32,1.227061877770511,7
1/16/2005,21:00:00,128.24,1.0139038250880779,4
1/16/2005,22:00:00,106.73439237490075,0.8797929656274982,3
1/16/2005,23:00:00,125.31096505162829,0.7956982414068744,5
1/17/2005,0:00:00,109.13702144559173,0.7238170320886145,3
1/17/2005,1:00:00,94.52142857142857,0.8675315704579194,3
1/17/2005,2:00:00,92.39142857142856,0.9486804613452102,2
1/17/2005,3:00:00,134.36096505162828,1.14052098321343,1
1/17/2005,4:00:00,67.3,0.9437499979671293,1
1/17/2005,5:00:00,64.03,1.1564112567089198,1
1/17/2005,6:00:00,83.7,0.8434457157255568,1
1/17/2005,7:00:00,92.98,0.8980468482356976,3
1/17/2005,8:00:00,170.14,3.0500000000000007,15
1/17/2005,9:00:00,199.81,3.3750000000000013,18
1/17/2005,10:00:00,178.1,2.9799999999999995,14
1/17/2005,11:00:00,215.89,3.0460000000000007,15
1/17/2005,12:00:00,167.75,2.625047362110311,13
1/17/2005,13:00:00,172.81,2.9569999999999994,14
1/17/2005,14:00:00,174.04,3.0170000000000012,14
1/17/2005,15:00:00,178.58714285714285,3.559999999999997,16
1/17/2005,16:00:00,177.26,3.2022631578947376,15
1/17/2005,17:00:00,221.61,3.848000000000001,21
1/17/2005,18:00:00,239.41,7.927047362110309,40
1/17/2005,19:00:00,240.66,6.062094724220624,36
1/17/2005,20:00:00,209.12,3.4090000000000007,16
1/17/2005,21:00:00,170.73,2.5567456035171854,13
1/17/2005,22:00:00,152.07,1.6536982414068748,8
1/17/2005,23:00:00,146.43,1.1866982414068739,7
1/18/2005,0:00:00,144.22,0.9973964828137497,6
1/18/2005,1:00:00,122.37386020651311,0.4343491207034369,5
1/18/2005,2:00:00,95.12,0.9430714628297368,3
1/18/2005,3:00:00,134.43096505162828,1.1375209832134292,2
1/18/2005,4:00:00,79.97,1.2533713486353775,2
1/18/2005,5:00:00,86.34096505162829,1.1867406408206778,2
1/18/2005,6:00:00,99.69976850937212,0.9747094533069197,3
1/18/2005,7:00:00,147.1,0.7986982414068744,7
1/18/2005,8:00:00,172.08,3.2629999999999995,16
1/18/2005,9:00:00,224.66,3.3383491207034393,20
1/18/2005,10:00:00,223.52,3.6703964828137505,24
1/18/2005,11:00:00,220.29,3.332000000000001,17
1/18/2005,12:00:00,210.67,3.9663491207034376,21
1/18/2005,13:00:00,207.8,5.383000000000003,25
1/18/2005,14:00:00,205.79,5.880698241406879,27
1/18/2005,15:00:00,196.26,5.420000000000004,26
1/18/2005,16:00:00,195.82,5.431000000000004,24
1/18/2005,17:00:00,194.39,5.4760000000000035,24
1/18/2005,18:00:00,176.66,5.897000000000002,27
1/18/2005,19:00:00,173.36,5.450000000000002,25
1/18/2005,20:00:00,154.21,4.540173913043476,21
1/18/2005,21:00:00,108.51,1.9646020663655557,6
1/18/2005,22:00:00,73.89,1.1043380986532707,3
1/18/2005,23:00:00,81.06,1.373012390255785,4
1/19/2005,0:00:00,82.72,1.9958170713429262,6
1/19/2005,1:00:00,87.72,2.0780241057154285,6
1/19/2005,2:00:00,78.44,1.335442760729382,4
1/19/2005,3:00:00,135.0,1.3049648281374906,1
1/19/2005,4:00:00,55.37,1.0501207034372504,1
1/19/2005,5:00:00,47.39,1.03369204636291,0
1/19/2005,6:00:00,54.54,1.0367616604663485,1
1/19/2005,7:00:00,79.07,1.0364917629030423,2
1/19/2005,8:00:00,116.63,1.7590447641886504,7
1/19/2005,9:00:00,122.12096505162826,1.682236810551559,7
1/19/2005,10:00:00,98.04193010325656,1.1706175461703257,3
1/19/2005,11:00:00,82.14,1.0800996802557956,2
1/19/2005,12:00:00,84.13,1.0693324580103045,2
1/19/2005,13:00:00,98.4785967699232,1.2929796930523025,4
1/19/2005,14:00:00,122.66799999999999,1.7455678812325215,6
1/19/2005,15:00:00,85.00599999999999,1.1719202877553037,4
1/19/2005,16:00:00,84.46599999999998,1.1938680717667627,4
1/19/2005,17:00:00,85.01599999999999,1.1600824309544036,4
1/19/2005,18:00:00,114.708,1.7961429802569429,7
1/19/2005,19:00:00,123.098,1.7615530848048835,7
1/19/2005,20:00:00,118.36096505162827,2.0740157873701026,9
1/19/2005,21:00:00,133.75,2.002551543276658,7
1/19/2005,22:00:00,75.19,1.0262837691690223,2
1/19/2005,23:00:00,88.042,1.2255703832533518,4
1/20/2005,0:00:00,93.1520480963459,1.1209073273115508,4
1/20/2005,1:00:00,66.6,1.0013525301445534,2
1/20/2005,2:00:00,55.89,0.7913214138775411,1
1/20/2005,3:00:00,129.87,0.9880771382893689,1
1/20/2005,4:00:00,41.21,0.6159066521572656,0
1/20/2005,5:00:00,47.53,0.8327823400698261,1
1/20/2005,6:00:00,91.08301314797419,1.017765264386262,2
1/20/2005,7:00:00,92.1720480963459,0.9565652853907354,2
1/20/2005,8:00:00,204.3,3.1700000000000004,14
1/20/2005,9:00:00,210.84,3.6892666666666667,17
1/20/2005,10:00:00,213.81,3.727000000000001,17
1/20/2005,11:00:00,189.31,2.6310000000000016,11
1/20/2005,12:00:00,178.44,2.6510000000000007,11
1/20/2005,13:00:00,170.47,2.6436982414068746,12
1/20/2005,14:00:00,169.61,2.813047362110311,14
1/20/2005,15:00:00,151.72,1.7996666666666656,10
1/20/2005,16:00:00,172.37,2.906349120703437,14
1/20/2005,17:00:00,208.24,3.9670000000000014,22
1/20/2005,18:00:00,216.96,5.4393491207034375,28
1/20/2005,19:00:00,207.78,3.656698241406876,21
1/20/2005,20:00:00,163.97,3.2089999999999996,15
1/20/2005,21:00:00,159.03,2.5354754196642677,12
1/20/2005,22:00:00,125.85,1.5114438449240601,7
1/20/2005,23:00:00,109.37052687317977,1.1661894484412472,6
1/21/2005,0:00:00,104.50397819960246,1.3252368105515586,5
1/21/2005,1:00:00,97.9,1.5146332933653082,5
1/21/2005,2:00:00,93.5,1.2884293565147888,4
1/21/2005,3:00:00,134.28,1.4295385691446845,4
1/21/2005,4:00:00,104.23096505162829,1.2566332933653077,5
1/21/2005,5:00:00,117.00096505162827,1.3358403277378097,6
1/21/2005,6:00:00,140.75333333333333,1.8193491207034367,9
1/21/2005,7:00:00,144.23,2.6173491207034374,11
1/21/2005,8:00:00,194.8,4.349349120703438,22
1/21/2005,9:00:00,202.01,6.140047362110314,28
1/21/2005,10:00:00,197.99,3.978999999999998,19
1/21/2005,11:00:00,204.36,4.034349120703438,20
1/21/2005,12:00:00,204.27,4.320349120703438,22
1/21/2005,13:00:00,203.91,4.977349120703436,24
1/21/2005,14:00:00,145.74,2.2520947242206217,13
1/21/2005,15:00:00,150.46,3.8170000000000006,16
1/21/2005,16:00:00,153.22,4.633999999999997,20
1/21/2005,17:00:00,197.43,3.8459999999999983,16
1/21/2005,18:00:00,163.07,3.991999999999998,17
1/21/2005,19:00:00,223.52,4.378349120703436,20
1/21/2005,20:00:00,222.99,7.860999999999998,37
1/21/2005,21:00:00,239.81,7.315999999999995,35
1/21/2005,22:00:00,225.76,4.927999999999999,21
1/21/2005,23:00:00,170.52,4.141000000000001,18
1/22/2005,0:00:00,194.92,4.648999999999999,20
1/22/2005,1:00:00,156.07,3.445,14
1/22/2005,2:00:00,141.93,3.705000000000002,15
1/22/2005,3:00:00,113.06193010325654,2.677745603517185,13
1/22/2005,4:00:00,124.8,2.4650000000000003,11
1/22/2005,5:00:00,121.41,2.982349120703436,13
1/22/2005,6:00:00,120.65,2.815,11
1/22/2005,7:00:00,121.71,3.2023491207034365,13
1/22/2005,8:00:00,138.01,3.550000000000001,15
1/22/2005,9:00:00,145.74,3.7799999999999994,16
1/22/2005,10:00:00,203.53,4.138,18
1/22/2005,11:00:00,206.8,3.9330000000000003,16
1/22/2005,12:00:00,185.89,3.529000000000001,14
1/22/2005,13:00:00,161.7,3.592000000000001,14
1/22/2005,14:00:00,159.75,4.142000000000001,16
1/22/2005,15:00:00,115.06942857142857,1.7064861213285016,7
1/22/2005,16:00:00,101.22536739007828,1.4302786368565554,5
1/22/2005,17:00:00,129.41,1.4765791937878276,7
1/22/2005,18:00:00,142.44,1.2929999999999995,8
1/22/2005,19:00:00,159.88,2.578396482813748,12
1/22/2005,20:00:00,174.16,2.56704736211031,12
1/22/2005,21:00:00,220.95,3.8860000000000032,21
1/22/2005,22:00:00,221.25,3.341,16
1/22/2005,23:00:00,184.82,3.116000000000002,15
1/23/2005,0:00:00,176.13,2.1399999999999997,10
1/23/2005,1:00:00,151.83,1.2470000000000006,7
1/23/2005,2:00:00,133.69193010325657,0.9010000000000002,7
1/23/2005,3:00:00,146.52,0.6279999999999997,5
1/23/2005,4:00:00,125.62386020651311,0.4689999999999995,5
1/23/2005,5:00:00,67.74,0.6883302201935932,2
1/23/2005,6:00:00,68.98,1.1424169521525644,2
1/23/2005,7:00:00,67.86,0.7770987616629388,1
1/23/2005,8:00:00,88.23096505162829,1.1696204693388155,2
1/23/2005,9:00:00,106.67447577442414,0.9563662070343729,4
1/23/2005,10:00:00,145.02,1.072443844924061,6
1/23/2005,11:00:00,148.63,1.0653491207034373,7
1/23/2005,12:00:00,170.57,1.9726982414068743,8
1/23/2005,13:00:00,161.17,2.087999999999999,9
1/23/2005,14:00:00,147.74,1.767349120703438,8
1/23/2005,15:00:00,152.75,1.9739999999999998,9
1/23/2005,16:00:00,126.97,1.9118553157474025,7
1/23/2005,17:00:00,84.06,1.2727768228015273,3
1/23/2005,18:00:00,82.58096505162828,1.3846173935505974,4
1/23/2005,19:00:00,88.45596505162828,1.5400921262989613,6
1/23/2005,20:00:00,92.5738602065131,1.6213964828137493,8
1/23/2005,21:00:00,80.12,1.361220910736849,4
1/23/2005,22:00:00,78.67,1.1975701296338945,3
1/23/2005,23:00:00,92.96289515488483,1.4717929656274982,5
1/24/2005,0:00:00,79.44,1.4096647556609097,4
1/24/2005,1:00:00,83.72289515488482,1.5754912070343723,5
1/24/2005,2:00:00,93.89193010325654,1.5205385691446849,7
1/24/2005,3:00:00,130.15,1.1808227418065547,2
1/24/2005,4:00:00,47.12,1.1034998502721909,1
1/24/2005,5:00:00,39.86,0.5336711948088585,0
1/24/2005,6:00:00,63.23,0.7566993269191606,1
1/24/2005,7:00:00,94.00142857142856,0.89682472260287,2
1/24/2005,8:00:00,129.59,2.1896982414068744,11
1/24/2005,9:00:00,144.62,2.0530416666666658,9
1/24/2005,10:00:00,134.92,1.414094724220623,5
1/24/2005,11:00:00,118.16799999999999,1.3891081148559508,5
1/24/2005,12:00:00,115.53289515488483,1.4284326752076693,5
1/24/2005,13:00:00,108.83362871588521,1.239751777120673,5
1/24/2005,14:00:00,140.94,1.9814313412569617,5
1/24/2005,15:00:00,129.36,1.290903924229038,8
1/24/2005,16:00:00,138.06,1.290698387610258,7
1/24/2005,17:00:00,139.33,1.2006166812961119,7
1/24/2005,18:00:00,135.8209650516283,1.974041666666665,10
1/24/2005,19:00:00,135.32,1.2533491207034373,8
1/24/2005,20:00:00,125.20675536139794,1.0963964828137494,7
1/24/2005,21:00:00,90.55239362305684,0.9613253526965656,3
1/24/2005,22:00:00,62.84,0.6936792473452498,1
1/24/2005,23:00:00,54.11,0.9980430510348909,1
1/25/2005,0:00:00,49.1,0.9289333256125002,1
1/25/2005,1:00:00,39.71,0.7873315347721824,0
1/25/2005,2:00:00,24.57,0.8781718625099922,0
1/25/2005,3:00:00,134.96096505162828,0.8751245003996806,0
1/25/2005,4:00:00,20.87,1.1033613109512401,0
1/25/2005,5:00:00,20.81,0.979266586730616,0
1/25/2005,6:00:00,32.1,0.8384736211031175,0
1/25/2005,7:00:00,52.11,0.8737753796962433,0
1/25/2005,8:00:00,98.08544082605242,1.0243907098131018,2
1/25/2005,9:00:00,128.79289515488483,0.7404438449240607,5
1/25/2005,10:00:00,119.3,0.9198876898481219,5
1/25/2005,11:00:00,130.65,0.6706982414068744,3
1/25/2005,12:00:00,121.55096505162828,0.7697456035171865,3
1/25/2005,13:00:00,102.19351072279585,1.0153727148068776,3
1/25/2005,14:00:00,109.20219618745034,0.7288499601534578,4
1/25/2005,15:00:00,88.79193010325656,1.0748801688436487,3
1/25/2005,16:00:00,114.22879030976966,0.6263964828137489,3
1/25/2005,17:00:00,108.36605639396343,1.044602547131495,3
1/25/2005,18:00:00,116.06954681843254,0.8288876898481213,4
1/25/2005,19:00:00,116.05697819960245,0.8791894484412472,5
1/25/2005,20:00:00,107.87923228308702,1.088189448441247,6
1/25/2005,21:00:00,82.5,1.1157255071444365,2
1/25/2005,22:00:00,74.73,0.993128433236062,2
1/25/2005,23:00:00,59.31,1.0468065722969475,1
1/26/2005,0:00:00,48.56,0.9500616745462565,1
1/26/2005,1:00:00,44.59,0.8353473221422866,0
1/26/2005,2:00:00,27.98,1.0096157074340533,0
1/26/2005,3:00:00,134.27096505162828,0.988870103916867,0
1/26/2005,4:00:00,20.83,0.9579174660271788,0
1/26/2005,5:00:00,21.3,1.0189648281374908,0
1/26/2005,6:00:00,38.51,0.9869174660271786,0
1/26/2005,7:00:00,62.0,1.01466910984429,1
1/26/2005,8:00:00,115.74061556791106,0.5197929656274982,3
1/26/2005,9:00:00,124.69,0.47069824140687433,4
1/26/2005,10:00:00,114.21247577442416,1.0236806554756197,2
1/26/2005,11:00:00,114.09668546465451,0.5808403277378098,3
1/26/2005,12:00:00,99.22509134233516,1.0041649923758476,2
1/26/2005,13:00:00,99.99254567116759,1.072578410250523,3
1/26/2005,14:00:00,110.14412629070688,0.7188247973050129,4
1/26/2005,15:00:00,104.30342732327243,0.8098403277378098,3
1/26/2005,16:00:00,111.58537092930898,0.777396482813749,4
1/26/2005,17:00:00,104.72061556791101,0.9702289097293597,4
1/26/2005,18:00:00,142.77,1.3150000000000004,8
1/26/2005,19:00:00,144.37,1.6528666666666663,8
1/26/2005,20:00:00,139.13,1.1326982414068747,7
1/26/2005,21:00:00,128.02386020651312,0.9154912070343727,6
1/26/2005,22:00:00,95.11,1.0012201661791136,2
1/26/2005,23:00:00,83.7,1.0123482512472912,2
1/27/2005,0:00:00,78.04,0.9628181012332991,2
1/27/2005,1:00:00,72.1,0.9812783159857331,2
1/27/2005,2:00:00,67.03,0.9277010999895735,2
1/27/2005,3:00:00,133.84096505162827,0.9519824140687454,0
1/27/2005,4:00:00,28.12,0.9071718625099927,0
1/27/2005,5:00:00,27.68,0.8891718625099925,0
1/27/2005,6:00:00,58.3,0.8730187507137148,0
1/27/2005,7:00:00,78.06096505162829,1.0050482544756805,1
1/27/2005,8:00:00,145.39,0.9480473621103124,6
1/27/2005,9:00:00,147.9,1.2990000000000004,8
1/27/2005,10:00:00,141.82,0.9246982414068744,5
1/27/2005,11:00:00,108.88984670373314,0.8527456035171859,3
1/27/2005,12:00:00,88.71096505162828,0.932554586330935,3
1/27/2005,13:00:00,108.47930103256549,1.051362981445044,4
1/27/2005,14:00:00,107.66088165210482,1.0231265558981384,4
1/27/2005,15:00:00,106.94184670373308,0.9874756766015755,4
1/27/2005,16:00:00,116.07193010325656,0.9503964828137491,4
1/27/2005,17:00:00,115.6748252581414,0.8643964828137491,5
1/27/2005,18:00:00,133.25,1.112,7
1/27/2005,19:00:00,138.77,1.683041666666665,10
1/27/2005,20:00:00,145.16,2.2147456035171853,11
1/27/2005,21:00:00,129.03193010325657,0.48934912070343684,6
1/27/2005,22:00:00,98.11,0.9537568036047352,3
1/27/2005,23:00:00,96.68,0.9289129196642685,4
1/28/2005,0:00:00,93.41142857142857,0.9434646739751059,3
1/28/2005,1:00:00,78.68,0.9122464113290004,2
1/28/2005,2:00:00,67.36,1.09264280398154,2
1/28/2005,3:00:00,132.43096505162828,0.9780297761790567,1
1/28/2005,4:00:00,51.72,0.9302084947045498,1
1/28/2005,5:00:00,46.78,1.0580361054785525,0
1/28/2005,6:00:00,70.12,0.8366107337876624,1
1/28/2005,7:00:00,75.96,0.9001193363657051,1
1/28/2005,8:00:00,140.66,0.9524912070343727,6
1/28/2005,9:00:00,145.97,1.4060000000000006,8
1/28/2005,10:00:00,142.23,0.7970947242206234,6
1/28/2005,11:00:00,139.29,0.8140947242206237,5
1/28/2005,12:00:00,144.44,0.5836982414068741,5
1/28/2005,13:00:00,122.07482525814139,0.5416982414068741,5
1/28/2005,14:00:00,139.15,0.9603964828137489,7
1/28/2005,15:00:00,124.12096505162827,0.5406982414068741,5
1/28/2005,16:00:00,109.36412629070688,1.063062067488866,3
1/28/2005,17:00:00,120.34,1.9655254926493593,7
1/28/2005,18:00:00,128.55,2.0421290098356106,7
1/28/2005,19:00:00,129.98,2.0347798891321727,7
1/28/2005,20:00:00,107.30833333333334,1.9339219754631083,7
1/28/2005,21:00:00,107.355,1.9376202168699825,7
1/28/2005,22:00:00,86.7225,1.782478130539048,7
1/28/2005,23:00:00,83.36333333333332,1.7695473621103122,7
1/29/2005,0:00:00,86.4975,1.780478130539048,7
1/29/2005,1:00:00,79.4675,1.6335473621103116,7
1/29/2005,2:00:00,52.52,0.9802738352946987,0
1/29/2005,3:00:00,134.14096505162829,0.8623315347721824,0
1/29/2005,4:00:00,37.92,0.9281718625099928,0
1/29/2005,5:00:00,35.2,0.884473621103118,0
1/29/2005,6:00:00,39.72,0.9258227418065552,0
1/29/2005,7:00:00,54.65,1.081874863737416,1
1/29/2005,8:00:00,77.10096505162828,1.0833714514520387,2
1/29/2005,9:00:00,87.73096505162829,1.2147620275208413,2
1/29/2005,10:00:00,82.84096505162829,1.2309111482242785,2
1/29/2005,11:00:00,85.2,1.2075179256594728,3
1/29/2005,12:00:00,81.84096505162829,0.9697761391842092,2
1/29/2005,13:00:00,81.03096505162829,1.0165212465097202,2
1/29/2005,14:00:00,87.92,1.057336499371931,3
1/29/2005,15:00:00,76.42,0.9215008129916167,2
1/29/2005,16:00:00,76.58,0.9914689805298618,2
1/29/2005,17:00:00,89.69,1.0346565780708767,3
1/29/2005,18:00:00,91.14,1.0568327956682273,3
1/29/2005,19:00:00,105.41930103256554,1.0176598654409807,3
1/29/2005,20:00:00,91.08,1.1556194977351457,3
1/29/2005,21:00:00,105.9566719618745,0.725546848235697,3
1/29/2005,22:00:00,69.35,1.0288628299088498,1
1/29/2005,23:00:00,66.27,1.086456132190102,1
1/30/2005,0:00:00,80.73,1.1476718164885202,2
1/30/2005,1:00:00,87.56,1.0232965426416636,2
1/30/2005,2:00:00,68.19,0.9145120617321819,1
1/30/2005,3:00:00,132.68096505162828,1.108728017585931,2
1/30/2005,4:00:00,68.81,0.9567073390567761,1
1/30/2005,5:00:00,43.98,1.012071862509993,0
1/30/2005,6:00:00,44.65,1.00542098321343,0
1/30/2005,7:00:00,44.64,1.0856157074340538,0
1/30/2005,8:00:00,55.11,1.0170718625099924,0
1/30/2005,9:00:00,73.64,1.0487455961974448,1
1/30/2005,10:00:00,70.65,1.018845600404605,1
1/30/2005,11:00:00,67.92,0.9616463811996852,2
1/30/2005,12:00:00,78.3,0.9309804648166902,2
1/30/2005,13:00:00,76.58096505162828,0.7931751197473083,1
1/30/2005,14:00:00,77.66,0.8172216978483641,1
1/30/2005,15:00:00,64.97,0.8360156741758848,1
1/30/2005,16:00:00,75.35,0.8886916077147683,1
1/30/2005,17:00:00,87.74,0.9421391036906485,2
1/30/2005,18:00:00,87.55096505162828,0.9271261128579066,2
1/30/2005,19:00:00,113.13440587768073,1.0826332933653076,2
1/30/2005,20:00:00,118.61193010325657,0.6386982414068745,4
1/30/2005,21:00:00,118.18193010325656,0.5096982414068744,4
1/30/2005,22:00:00,87.03096505162829,0.9716757548544773,2
1/30/2005,23:00:00,105.00061556791103,1.0067434243081725,3
1/31/2005,0:00:00,121.51193010325656,0.48969824140687446,4
1/31/2005,1:00:00,91.06,0.9895635691446846,3
1/31/2005,2:00:00,51.22,1.0542054058277466,1
1/31/2005,3:00:00,132.68096505162828,0.9567280175859315,0
1/31/2005,4:00:00,40.96,1.0780157074340537,0
1/31/2005,5:00:00,40.58,1.0339174660271793,0
1/31/2005,6:00:00,45.34,0.9351245003996812,0
1/31/2005,7:00:00,84.43096505162828,1.0925557627547715,1
1/31/2005,8:00:00,149.42,0.9703491207034378,7
1/31/2005,9:00:00,140.97,2.5296661527920503,13
1/31/2005,10:00:00,210.25,3.173000000000003,15
1/31/2005,11:00:00,177.13,2.506,12
1/31/2005,12:00:00,183.61,2.5413491207034373,12
1/31/2005,13:00:00,167.04,2.50504736211031,11
1/31/2005,14:00:00,161.68,2.426349120703436,11
1/31/2005,15:00:00,170.48,2.968047362110312,14
1/31/2005,16:00:00,176.26714285714286,3.2812631578947364,15
1/31/2005,17:00:00,206.85,3.776000000000002,21
1/31/2005,18:00:00,224.32,4.891047362110312,27
1/31/2005,19:00:00,225.62,5.32874560351719,30
1/31/2005,20:00:00,227.11,5.399745603517191,28
1/31/2005,21:00:00,213.19,3.054000000000002,14
1/31/2005,22:00:00,157.86,1.2659999999999996,7
1/31/2005,23:00:00,131.41289515488484,0.7293491207034372,5
2/1/2005,0:00:00,115.99509134233523,0.48699999999999977,4
2/1/2005,1:00:00,100.38,1.2408486211031182,3
2/1/2005,2:00:00,97.08,1.2158249400479624,3
2/1/2005,3:00:00,143.91,0.5684438449240607,3
2/1/2005,4:00:00,105.21772041302621,0.8762841726618708,3
2/1/2005,5:00:00,107.51289515488484,0.46804736211031167,3
2/1/2005,6:00:00,122.67193010325656,0.4500473621103117,4
2/1/2005,7:00:00,159.83,1.5650473621103125,7
2/1/2005,8:00:00,214.7,3.8080000000000007,20
2/1/2005,9:00:00,215.63,4.7029999999999985,22
2/1/2005,10:00:00,215.07,3.3663491207034384,17
2/1/2005,11:00:00,218.64,4.172000000000001,21
2/1/2005,12:00:00,221.8,3.7283491207034376,19
2/1/2005,13:00:00,207.12,3.8343491207034366,18
2/1/2005,14:00:00,202.72,4.148999999999997,18
2/1/2005,15:00:00,155.05,3.799999999999999,16
2/1/2005,16:00:00,157.19,3.3289999999999993,14
2/1/2005,17:00:00,179.66,3.8889999999999993,16
2/1/2005,18:00:00,169.12,2.9619999999999997,14
2/1/2005,19:00:00,168.75,3.4389999999999996,17
2/1/2005,20:00:00,166.29,3.046000000000001,14
2/1/2005,21:00:00,161.83,2.065999999999999,9
2/1/2005,22:00:00,144.59,0.9947456035171868,6
2/1/2005,23:00:00,124.16949192480806,0.8376824540367706,5
2/2/2005,0:00:00,111.03959804599053,0.9593964828137485,4
2/2/2005,1:00:00,102.94494325123073,1.3404912070343726,5
2/2/2005,2:00:00,110.34763171829495,1.2673964828137487,6
2/2/2005,3:00:00,128.48,1.3447929656274988,7
2/2/2005,4:00:00,97.67193010325654,0.8265385691446844,4
2/2/2005,5:00:00,94.63289515488482,1.2538968824940062,3
2/2/2005,6:00:00,118.92096505162829,0.49969824140687424,4
2/2/2005,7:00:00,140.25,0.590349120703437,5
2/2/2005,8:00:00,188.58,3.1910000000000007,15
2/2/2005,9:00:00,211.29,5.571000000000002,27
2/2/2005,10:00:00,220.71,3.624349120703437,19
2/2/2005,11:00:00,213.55,3.2860000000000014,14
2/2/2005,12:00:00,211.0,3.1039999999999988,14
2/2/2005,13:00:00,161.24,1.7036666666666653,9
2/2/2005,14:00:00,149.89,1.6736666666666655,10
2/2/2005,15:00:00,139.51,1.4259999999999993,8
2/2/2005,16:00:00,144.52,1.5249999999999995,9
2/2/2005,17:00:00,173.51,2.5766982414068735,13
2/2/2005,18:00:00,209.47,3.6359999999999992,19
2/2/2005,19:00:00,222.97,5.054047362110313,27
2/2/2005,20:00:00,218.05,5.551000000000001,31
2/2/2005,21:00:00,217.6,3.136000000000002,15
2/2/2005,22:00:00,153.91,1.164349120703437,7
2/2/2005,23:00:00,145.7,1.403,7
2/3/2005,0:00:00,132.14193010325656,0.5269999999999997,5
2/3/2005,1:00:00,131.79193010325656,0.49499999999999955,6
2/3/2005,2:00:00,117.35061556791105,1.1701977418065554,3
2/3/2005,3:00:00,135.71096505162828,0.9663788968824943,2
2/3/2005,4:00:00,86.06,1.2846271183053568,2
2/3/2005,5:00:00,87.77,1.2804127783487504,2
2/3/2005,6:00:00,105.99702144559177,1.2319714228617114,2
2/3/2005,7:00:00,119.54193010325656,0.4530473621103116,4
2/3/2005,8:00:00,203.02,3.5669999999999997,16
2/3/2005,9:00:00,214.45,6.195000000000005,28
2/3/2005,10:00:00,228.39,3.4810000000000008,20
2/3/2005,11:00:00,220.87,3.3320000000000016,15
2/3/2005,12:00:00,183.15,2.3859999999999992,10
2/3/2005,13:00:00,181.71,2.771999999999999,13
2/3/2005,14:00:00,168.94,3.000698241406874,12
2/3/2005,15:00:00,160.66,2.594,11
2/3/2005,16:00:00,154.64,2.342698241406873,9
2/3/2005,17:00:00,157.46,2.9343964828137485,14
2/3/2005,18:00:00,219.29,6.805349120703438,32
2/3/2005,19:00:00,213.39,6.1420947242206285,28
2/3/2005,20:00:00,200.43,3.693349120703437,17
2/3/2005,21:00:00,144.5,2.8066982414068735,12
2/3/2005,22:00:00,153.07,3.571698241406876,15
2/3/2005,23:00:00,142.68333333333334,1.8290000000000004,9
2/4/2005,0:00:00,111.09,1.2268876898481214,6
2/4/2005,1:00:00,105.71193010325656,1.1872368105515592,5
2/4/2005,2:00:00,85.45,1.197758453001174,3
2/4/2005,3:00:00,131.2909650516283,1.2412841726618713,5
2/4/2005,4:00:00,85.55,1.1989960346008912,3
2/4/2005,5:00:00,65.83,1.1448775675061134,2
2/4/2005,6:00:00,94.11096505162828,1.352490797684434,3
2/4/2005,7:00:00,145.18,1.2947456035171865,6
2/4/2005,8:00:00,199.17,3.8569999999999993,19
2/4/2005,9:00:00,200.22,3.5380000000000025,20
2/4/2005,10:00:00,196.46,3.327,16
2/4/2005,11:00:00,206.57,3.0959999999999974,14
2/4/2005,12:00:00,139.51,1.648000000000001,7
2/4/2005,13:00:00,116.81019353984644,1.457673918008451,6
2/4/2005,14:00:00,140.36,1.8703491207034373,8
2/4/2005,15:00:00,131.01,1.3396983876102575,6
2/4/2005,16:00:00,121.41289515488482,1.9965172052833935,6
2/4/2005,17:00:00,145.14,1.4709999999999994,8
2/4/2005,18:00:00,157.7,2.0453333333333323,9
2/4/2005,19:00:00,157.26,2.469188149480415,11
2/4/2005,20:00:00,146.0,2.211349120703436,11
2/4/2005,21:00:00,175.16,2.1769999999999987,9
2/4/2005,22:00:00,142.27,1.0610000000000006,5
2/4/2005,23:00:00,129.73289515488483,0.7419999999999998,5
